9731252,1856.0,0.00018463296000000002,0.49,0.004,0.0010498687664041995,3.81,07/01/2014
9731252,1856.0,0.00018463296000000002,0.49,0.003,0.0007874015748031496,3.81,07/02/2014
9731252,1856.0,0.00018463296000000002,0.49,0.11,0.028871391076115485,3.81,07/03/2014
9731252,1856.0,0.00018463296000000002,0.49,0.559,0.1467191601049869,3.81,07/04/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/05/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/06/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/07/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/08/2014
9731252,1856.0,0.00018463296000000002,0.49,0.029,0.007611548556430446,3.81,07/09/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/10/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/11/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/12/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/13/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/14/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/15/2014
9731252,1856.0,0.00018463296000000002,0.49,0.254,0.06666666666666667,3.81,07/16/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/17/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/18/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/19/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/20/2014
9731252,1856.0,0.00018463296000000002,0.49,0.338,0.08871391076115485,3.81,07/21/2014
9731252,1856.0,0.00018463296000000002,0.49,0.003,0.0007874015748031496,3.81,07/22/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/23/2014
9731252,1856.0,0.00018463296000000002,0.49,0.015,0.003937007874015748,3.81,07/24/2014
9731252,1856.0,0.00018463296000000002,0.49,0.007,0.001837270341207349,3.81,07/25/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/26/2014
9731252,1856.0,0.00018463296000000002,0.49,0.002,0.0005249343832020997,3.81,07/27/2014
9731252,1856.0,0.00018463296000000002,0.49,0.004,0.0010498687664041995,3.81,07/28/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/29/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/30/2014
9731252,1856.0,0.00018463296000000002,0.49,0.001,0.00026246719160104987,3.81,07/31/2014
