9731254,3448.0,0.0002770707,0.43,0.002,0.0007042253521126761,2.84,07/01/2014
9731254,3448.0,0.0002770707,0.43,0.002,0.0007042253521126761,2.84,07/02/2014
9731254,3448.0,0.0002770707,0.43,0.072,0.02535211267605634,2.84,07/03/2014
9731254,3448.0,0.0002770707,0.43,0.368,0.1295774647887324,2.84,07/04/2014
9731254,3448.0,0.0002770707,0.43,0.002,0.0007042253521126761,2.84,07/05/2014
9731254,3448.0,0.0002770707,0.43,0.002,0.0007042253521126761,2.84,07/06/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/07/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/08/2014
9731254,3448.0,0.0002770707,0.43,0.019,0.006690140845070422,2.84,07/09/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/10/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/11/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/12/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/13/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/14/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/15/2014
9731254,3448.0,0.0002770707,0.43,0.167,0.058802816901408456,2.84,07/16/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/17/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/18/2014
9731254,3448.0,0.0002770707,0.43,0.002,0.0007042253521126761,2.84,07/19/2014
9731254,3448.0,0.0002770707,0.43,0,0.0,2.84,07/20/2014
9731254,3448.0,0.0002770707,0.43,0.223,0.07852112676056339,2.84,07/21/2014
9731254,3448.0,0.0002770707,0.43,0.002,0.0007042253521126761,2.84,07/22/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/23/2014
9731254,3448.0,0.0002770707,0.43,0.01,0.0035211267605633804,2.84,07/24/2014
9731254,3448.0,0.0002770707,0.43,0.005,0.0017605633802816902,2.84,07/25/2014
9731254,3448.0,0.0002770707,0.43,0.001,0.00035211267605633805,2.84,07/26/2014
9731254,3448.0,0.0002770707,0.43,0.002,0.0007042253521126761,2.84,07/27/2014
9731254,3448.0,0.0002770707,0.43,0.003,0.0010563380281690142,2.84,07/28/2014
9731254,3448.0,0.0002770707,0.43,0,0.0,2.84,07/29/2014
9731254,3448.0,0.0002770707,0.43,0,0.0,2.84,07/30/2014
9731254,3448.0,0.0002770707,0.43,0,0.0,2.84,07/31/2014
